customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,churn
1494,47,Male,21,75.88628517607948,1457.5284908675612,One year,Electronic check,Fiber optic,No,No,No,No,No,0
1495,68,Female,5,42.83122397078308,103.2105643092934,Month-to-month,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,1
1496,75,Female,26,75.41627082161303,2132.094182489566,Two year,Electronic check,No,Yes,No,Yes,Yes,No,0
1497,75,Male,23,20.0,464.5960936048934,Two year,Credit card,DSL,No,No,No,No,No,0
1498,63,Male,22,90.46159280902701,1965.896738169615,One year,Electronic check,No,No,No,No,Yes,Yes,0
1499,60,Male,16,91.30169050442484,1340.9066155612331,Month-to-month,Credit card,Fiber optic,Yes,No,No,No,No,1
1500,53,Female,18,34.419856102428405,664.3270364832125,One year,Bank transfer,Fiber optic,No,No,No,No,No,0
1501,56,Female,9,36.84041539047312,386.00972546700433,Month-to-month,Electronic check,DSL,No,No,No,No,Yes,1
1502,36,Male,17,103.19790412912366,1644.9149341116124,One year,Electronic check,Fiber optic,No,Yes,No,No,Yes,1
1503,32,Male,5,61.95901822321743,295.7675325610443,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
1504,44,Female,39,31.764055903453194,1205.246597031368,One year,Credit card,No,No,No,No,No,No,0
1505,42,Male,4,25.524198635388693,127.69450918343188,One year,Bank transfer,No,No,Yes,Yes,No,Yes,1
1506,38,Female,2,55.30304449555128,55.30304449555128,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,0
1507,55,Female,13,62.111986656403325,932.650571984559,Month-to-month,Bank transfer,DSL,Yes,No,Yes,Yes,Yes,1
1508,59,Male,25,89.90936363301347,2339.3164689850973,Two year,Mailed check,No,No,No,No,Yes,Yes,0
1509,46,Male,13,25.076564922192052,289.6777881152151,Month-to-month,Credit card,Fiber optic,No,Yes,No,No,No,1
1510,67,Female,7,24.467819740756912,149.63286702146127,One year,Bank transfer,No,Yes,No,No,No,Yes,1
1511,27,Male,19,54.664953098391464,1024.9918938416763,Month-to-month,Bank transfer,DSL,No,No,Yes,No,No,0
1512,42,Male,10,79.64301200690353,718.599264768385,Month-to-month,Mailed check,Fiber optic,Yes,No,No,Yes,Yes,0
1513,34,Male,64,46.8812764214305,2956.0587491480483,Month-to-month,Bank transfer,No,No,No,No,No,Yes,0
1514,18,Male,61,85.42440984126013,5183.861963549407,One year,Mailed check,No,Yes,Yes,No,Yes,Yes,1
1515,43,Female,16,52.34958787318857,998.88024304173,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,1
1516,43,Female,9,81.97931933574245,832.4757048547258,Two year,Mailed check,Fiber optic,Yes,No,No,Yes,Yes,0
1517,67,Female,32,48.71697573474144,1652.4086942453885,One year,Credit card,DSL,Yes,No,Yes,Yes,Yes,1
1518,54,Female,1,20.0,56.99256130043903,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No,Yes,1
1519,29,Male,15,65.84884145631635,875.9999209516218,One year,Electronic check,Fiber optic,No,No,No,Yes,Yes,0
1520,72,Male,9,74.46414311036511,666.028177535548,Month-to-month,Credit card,DSL,No,Yes,Yes,No,No,0
1521,63,Female,60,58.251422670358735,3592.1342061828623,One year,Electronic check,DSL,Yes,No,Yes,No,No,0
1522,53,Female,1,56.52949771354759,56.52949771354759,Month-to-month,Electronic check,DSL,No,No,Yes,No,Yes,0
1523,41,Male,19,62.333276968425686,1247.9875830874144,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,1
1524,30,Female,32,20.0,872.2609225262765,One year,Bank transfer,DSL,No,Yes,No,Yes,No,0
1525,39,Female,15,106.15542989418675,1698.5131130117745,Two year,Bank transfer,Fiber optic,No,Yes,No,No,Yes,0
1526,61,Male,2,54.804085279826616,251.011084115852,Month-to-month,Mailed check,DSL,No,No,No,No,Yes,0
1527,73,Female,72,78.46525216857769,5671.33203118181,Two year,Bank transfer,Fiber optic,No,No,Yes,No,Yes,0
1528,68,Male,17,68.9138683361123,1268.328956590408,Month-to-month,Mailed check,Fiber optic,No,No,No,Yes,Yes,0
1529,37,Male,22,88.03148442798295,1864.9073359802212,Two year,Credit card,Fiber optic,No,No,Yes,No,Yes,0
1530,28,Female,6,78.5431525176521,550.8452963400352,One year,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,1
1531,47,Male,15,56.92273681484244,919.2798656287129,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,Yes,1
1532,18,Female,13,47.152014371238415,641.9673042298657,Month-to-month,Bank transfer,DSL,No,No,Yes,Yes,Yes,1
1533,49,Male,1,78.21057653397979,209.8113185058296,Month-to-month,Bank transfer,No,Yes,Yes,No,Yes,No,1
1534,42,Female,2,22.958988527715707,22.958988527715707,Month-to-month,Mailed check,DSL,No,No,No,Yes,No,0
1535,38,Female,43,71.02669042829994,3035.4419367695314,Month-to-month,Bank transfer,DSL,No,No,No,Yes,No,1
1536,21,Female,6,47.6960060074914,295.722240180778,One year,Electronic check,Fiber optic,No,No,Yes,No,No,1
1537,52,Male,5,103.15173236726743,412.7975647273971,Two year,Credit card,DSL,No,Yes,No,Yes,Yes,1
1538,37,Male,16,79.93701056994949,1301.6853634992167,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,0
1539,27,Female,35,65.31682199754782,2114.195728618789,One year,Electronic check,DSL,No,No,No,No,No,1
1540,18,Male,1,79.53180679056312,184.22726023338404,One year,Bank transfer,Fiber optic,No,No,No,Yes,Yes,0
1541,44,Female,20,26.77087308100078,540.0811982766122,Two year,Bank transfer,DSL,No,No,No,Yes,Yes,0
1542,71,Female,3,53.79274688354915,109.28895026027112,One year,Electronic check,DSL,No,No,No,No,Yes,1
1543,69,Male,1,69.38563343175554,69.38563343175554,One year,Credit card,DSL,No,No,No,Yes,Yes,1
1544,38,Female,1,69.75291548593692,69.75291548593692,Month-to-month,Credit card,No,No,No,No,Yes,No,1
1545,35,Male,43,91.7570299350825,4014.378258285789,Month-to-month,Bank transfer,No,No,Yes,No,No,No,1
1546,52,Female,3,58.2194433415469,229.43222789839675,Month-to-month,Mailed check,Fiber optic,No,Yes,No,No,No,0
1547,30,Male,1,51.748633849388696,51.748633849388696,Month-to-month,Bank transfer,No,No,Yes,No,No,No,1
1548,49,Female,13,62.53806732397047,728.3909079488528,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,1
1549,56,Female,44,65.31186835364846,2939.412078192497,One year,Mailed check,No,No,No,No,No,No,1
1550,63,Male,7,32.32079998827802,154.0108594564432,Month-to-month,Credit card,No,No,No,Yes,No,Yes,1
1551,43,Female,13,96.57190277793563,1261.4257135211135,One year,Credit card,DSL,Yes,Yes,Yes,Yes,No,0
1552,41,Female,1,82.33078003801731,94.70624429044501,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,No,Yes,1
1553,31,Male,14,67.35499228146645,974.1761051132041,Two year,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,No,0
1554,32,Female,20,57.57569897695126,1237.3410225572122,Two year,Electronic check,DSL,No,Yes,No,No,No,0
1555,41,Male,20,104.84588565953467,1970.6214195039613,Month-to-month,Electronic check,DSL,No,Yes,No,No,Yes,1
1556,50,Female,9,106.78372317801819,769.937576076115,Month-to-month,Mailed check,No,No,No,Yes,No,Yes,1
1557,58,Male,9,20.0,123.25527187716483,One year,Mailed check,No,No,No,No,No,Yes,1
1558,32,Female,2,83.30831958113023,346.7694799454791,Month-to-month,Mailed check,Fiber optic,No,No,Yes,No,Yes,1
1559,67,Female,10,50.582943423008295,708.0468442388208,Month-to-month,Bank transfer,No,No,No,No,Yes,Yes,0
1560,40,Female,2,38.55985841061,260.2374303778087,Month-to-month,Credit card,No,Yes,No,No,Yes,No,1
1561,44,Male,34,78.97333662868022,2665.7953085990584,Two year,Bank transfer,DSL,Yes,No,No,No,Yes,0
1562,33,Male,72,72.25803240672671,5024.36682508584,Two year,Credit card,DSL,No,No,Yes,No,Yes,0
1563,18,Male,72,64.18713918276684,4387.170110994029,One year,Electronic check,DSL,No,No,No,No,No,1
1564,58,Male,48,96.37407743316619,4564.551900637036,One year,Electronic check,DSL,Yes,Yes,No,No,Yes,1
1565,56,Female,22,41.42296523710168,891.4978722013009,Two year,Credit card,DSL,No,Yes,No,No,Yes,1
1566,40,Female,28,35.19345410769607,1115.4792551210858,Two year,Bank transfer,Fiber optic,No,Yes,Yes,No,No,0
1567,46,Male,8,53.57670724263799,515.3942038953485,Two year,Bank transfer,No,No,No,No,No,No,1
1568,52,Male,23,75.28642828155682,1754.3283583749692,Month-to-month,Electronic check,No,No,Yes,Yes,No,Yes,0
1569,21,Male,14,47.96481624015999,582.5229502681258,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,0
1570,37,Female,15,67.29408728751102,913.3333534881763,One year,Bank transfer,No,No,Yes,Yes,No,Yes,1
1571,56,Male,34,89.13827994406225,3056.1142868052602,One year,Credit card,Fiber optic,No,No,No,No,Yes,0
1572,26,Male,7,103.15685662370542,791.8030942499106,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,1
1573,49,Female,9,62.124790003162616,598.311236253022,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,No,1
1574,24,Female,62,98.64281690559974,6012.394852186519,Two year,Bank transfer,DSL,Yes,Yes,No,No,No,0
1575,51,Male,1,57.00014122551361,122.0669041047222,Two year,Credit card,No,Yes,Yes,No,Yes,Yes,1
1576,44,Female,15,102.27181476006842,1576.6683181111673,Month-to-month,Bank transfer,DSL,Yes,No,No,No,Yes,0
1577,20,Male,58,42.44450005570552,2354.714362611902,Two year,Bank transfer,Fiber optic,No,No,Yes,No,Yes,0
1578,62,Female,22,120.0,2561.5679029699745,One year,Credit card,DSL,No,Yes,Yes,Yes,Yes,1
1579,33,Male,18,57.89632012791045,1110.9833597585448,Two year,Credit card,Fiber optic,No,No,Yes,No,No,0
1580,32,Male,6,44.842475308375015,245.60409833566098,Month-to-month,Credit card,No,No,No,No,No,No,0
1581,48,Male,10,86.76994865917995,1026.614216755445,Month-to-month,Electronic check,DSL,No,No,No,No,Yes,1
1582,62,Male,45,62.91496014215555,2881.2861340034574,Month-to-month,Bank transfer,No,No,No,No,No,Yes,1
1583,29,Female,19,92.32497890730043,1705.5114804197813,Month-to-month,Credit card,DSL,No,No,Yes,No,No,1
1584,45,Female,17,85.67674990795834,1455.4841883961985,One year,Electronic check,DSL,Yes,Yes,No,No,Yes,1
1585,51,Female,2,67.71115728869756,141.76065384116694,Month-to-month,Credit card,DSL,No,No,No,Yes,Yes,1
1586,55,Female,1,64.48323007549178,64.48323007549178,Two year,Electronic check,Fiber optic,No,No,No,Yes,Yes,0
1587,47,Male,72,100.48824048560122,7143.894495145525,Month-to-month,Credit card,DSL,No,No,No,No,Yes,0
1588,39,Male,11,71.46200818193424,856.2210793822265,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,No,Yes,1
1589,32,Female,22,72.16945861592889,1672.255419254645,One year,Electronic check,DSL,Yes,No,Yes,Yes,No,0
1590,46,Female,1,20.0,80.37814695529586,One year,Mailed check,DSL,No,No,Yes,Yes,Yes,0
1591,28,Female,27,74.7387869775974,2169.4790578275097,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,0
1592,18,Female,64,55.43758411635597,3493.828059845622,One year,Bank transfer,DSL,Yes,No,No,Yes,No,1
1593,51,Female,20,88.1875336421729,1931.177749450571,One year,Mailed check,DSL,No,No,Yes,No,Yes,1
1594,58,Male,3,84.69212635358053,163.98426720532632,One year,Credit card,DSL,No,No,Yes,No,Yes,0
1595,18,Male,20,70.65228821338192,1311.777207930789,One year,Bank transfer,Fiber optic,No,Yes,Yes,No,Yes,0
1596,29,Male,34,57.569116680623125,1781.354078926261,Month-to-month,Bank transfer,Fiber optic,No,No,No,Yes,Yes,0
1597,54,Female,12,35.74191811785833,384.3234860316183,One year,Electronic check,DSL,No,No,Yes,No,No,1
1598,75,Female,50,92.42384707404443,4570.820120019276,Two year,Credit card,DSL,Yes,No,Yes,No,Yes,0
1599,45,Female,25,104.09883147992755,2655.064515023654,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,0
1600,34,Female,55,91.75105816600428,5070.697293292281,Month-to-month,Bank transfer,DSL,No,No,No,No,No,1
1601,42,Male,23,99.18978443286906,2162.0677048540747,Two year,Credit card,No,No,No,No,Yes,Yes,1
1602,65,Male,3,45.20931712756307,96.35532754010745,Month-to-month,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,1
1603,35,Female,8,51.264036718572015,372.9660916398076,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,Yes,Yes,0
1604,33,Male,5,62.29761750003965,133.889862804009,Two year,Electronic check,DSL,No,Yes,No,Yes,Yes,0
1605,37,Male,57,76.94640316269339,4287.850307572186,Month-to-month,Credit card,Fiber optic,No,No,Yes,No,Yes,0
1606,30,Female,34,62.92594324549374,2062.4007072853783,Month-to-month,Bank transfer,No,Yes,No,No,No,Yes,1
1607,46,Female,27,87.84767027960906,2515.2495995315394,Two year,Credit card,Fiber optic,Yes,No,Yes,Yes,No,0
1608,69,Female,8,70.88492468476802,586.2244690738794,Two year,Credit card,Fiber optic,Yes,No,Yes,No,Yes,0
1609,49,Female,4,61.423469770177235,311.91075447545893,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
1610,41,Female,33,84.45608697439634,2637.187320440158,One year,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,1
1611,40,Female,15,75.19616940230854,1247.3639893360273,Two year,Bank transfer,DSL,No,No,Yes,Yes,Yes,0
1612,21,Male,6,90.52794300929246,673.2778643581639,One year,Mailed check,Fiber optic,No,No,No,No,No,1
1613,58,Male,23,91.32290719793482,1900.5923688380385,Month-to-month,Bank transfer,DSL,No,No,No,No,No,1
1614,43,Female,1,32.300679090338605,32.300679090338605,Month-to-month,Credit card,Fiber optic,No,No,No,No,Yes,1
1615,42,Male,9,90.88813895494125,867.5698078960223,Month-to-month,Mailed check,No,No,No,No,Yes,No,1
1616,80,Female,15,62.37216172404895,1000.0212712145525,Two year,Mailed check,No,No,No,No,No,No,0
1617,49,Female,3,42.388120198142644,59.31488754570576,Two year,Mailed check,Fiber optic,No,No,No,No,No,0
1618,33,Female,72,47.34488072148824,3378.281465641788,Two year,Mailed check,DSL,Yes,Yes,No,No,No,0
1619,38,Female,5,44.43504675397848,162.43712766537814,Two year,Electronic check,DSL,Yes,Yes,No,No,No,0
1620,62,Male,3,61.18740090035424,194.60400739567467,One year,Mailed check,Fiber optic,No,Yes,Yes,Yes,Yes,1
1621,46,Female,5,73.49556033608137,487.1956548265981,Month-to-month,Mailed check,No,No,Yes,Yes,No,Yes,0
1622,23,Male,35,87.44796303526343,2983.5744905200995,One year,Bank transfer,Fiber optic,Yes,Yes,No,Yes,Yes,0
1623,58,Female,13,59.594051310603646,874.8047168146888,One year,Mailed check,DSL,No,No,No,Yes,Yes,0
1624,34,Female,20,48.267603567652415,887.1848641183597,One year,Bank transfer,No,No,No,No,No,No,1
1625,73,Female,1,84.67299219938799,84.67299219938799,Month-to-month,Credit card,No,Yes,No,Yes,Yes,Yes,0
1626,61,Male,1,58.567390711368276,140.4268525456896,Two year,Credit card,Fiber optic,No,No,Yes,Yes,No,0
1627,38,Female,14,60.94496347439464,945.4231264422867,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,1
1628,64,Female,40,78.24095971892316,3214.7793824331916,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,No,1
1629,46,Female,51,67.85658272015114,3329.105977905894,One year,Credit card,Fiber optic,No,No,No,Yes,No,0
1630,57,Male,2,86.3250691239014,126.05504044059772,One year,Bank transfer,No,No,No,No,No,No,1
1631,52,Male,18,70.80619769323307,1356.8104176785275,Month-to-month,Mailed check,DSL,No,No,No,Yes,No,0
1632,32,Male,58,61.22234871786478,3555.050409692547,Two year,Electronic check,Fiber optic,No,No,No,Yes,Yes,0
1633,35,Female,11,101.2419830987479,1006.2925294664803,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,1
1634,60,Male,42,61.484346741277584,2628.1743570462027,Month-to-month,Electronic check,No,No,Yes,No,Yes,No,0
1635,39,Female,3,83.26313112602097,178.30866747891588,Month-to-month,Electronic check,No,No,No,No,No,Yes,1
1636,38,Male,65,94.05698410765473,6293.156451836779,One year,Credit card,No,No,Yes,No,Yes,Yes,1
1637,30,Male,33,46.13788193167108,1677.0342499869714,Two year,Bank transfer,Fiber optic,No,Yes,No,No,Yes,0
1638,51,Female,68,67.3319764666825,4638.984142369967,Two year,Bank transfer,No,No,No,No,No,Yes,0
1639,75,Male,27,96.72378659639318,2747.6429085795935,Two year,Credit card,Fiber optic,Yes,No,No,No,No,0
1640,28,Female,10,49.99066450074651,506.38578001980324,Month-to-month,Credit card,Fiber optic,Yes,No,No,No,No,1
1641,45,Female,66,27.25963545731169,1875.679689620073,Month-to-month,Credit card,DSL,No,No,No,No,No,0
1642,66,Male,7,65.96167446330985,609.5037507733764,One year,Credit card,No,Yes,No,No,No,Yes,0
1643,43,Female,9,75.01090052000765,699.6479728595002,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,1
1644,51,Female,28,35.468371964156404,967.5956978449509,Two year,Credit card,DSL,No,Yes,Yes,No,No,0
1645,29,Male,34,20.0,509.5378041822884,One year,Bank transfer,DSL,No,No,Yes,Yes,No,0
1646,51,Male,63,54.08681311931745,3399.1558739448496,Two year,Electronic check,No,No,No,No,No,No,1
1647,42,Female,5,28.172378037610983,223.20420864428604,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,No,No,0
1648,59,Male,38,71.52290270137318,2812.4336454089444,Month-to-month,Bank transfer,No,No,Yes,No,Yes,Yes,1
1649,62,Female,32,89.16356254004205,2903.670507853187,One year,Credit card,DSL,Yes,Yes,Yes,No,Yes,0
1650,80,Female,1,55.03847875905757,55.03847875905757,Month-to-month,Mailed check,DSL,No,No,Yes,Yes,No,0
1651,53,Male,11,33.19733065776102,167.4884803406122,One year,Bank transfer,Fiber optic,Yes,No,No,No,No,0
1652,49,Male,7,86.2405471869099,554.1623205078957,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,1
1653,47,Male,8,66.7205169139052,503.32964820584647,Month-to-month,Mailed check,DSL,No,No,No,No,Yes,1
1654,39,Male,72,20.0,1408.7071032809986,Month-to-month,Electronic check,DSL,No,Yes,Yes,Yes,No,0
1655,50,Female,24,80.56681696722903,1995.459242911289,Month-to-month,Bank transfer,DSL,No,No,No,Yes,Yes,1
1656,40,Female,30,103.88650516397772,3315.162796020815,One year,Credit card,DSL,Yes,No,No,No,Yes,0
1657,47,Male,72,82.05831297443169,5920.551454343191,Month-to-month,Electronic check,No,No,Yes,Yes,Yes,Yes,1
1658,64,Male,11,87.5371518653409,941.2354916031037,Month-to-month,Bank transfer,DSL,Yes,No,Yes,No,No,0
1659,29,Female,38,94.62117493207423,3569.6824661184114,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,1
1660,62,Female,13,67.33745488032268,887.8253901349663,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,0
1661,64,Female,48,76.7231941448507,3599.8839429179934,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No,Yes,1
1662,43,Female,4,64.56198334903858,270.26778927075986,Month-to-month,Electronic check,Fiber optic,No,No,Yes,Yes,No,1
1663,18,Male,70,58.74733016664259,4157.394345298161,One year,Bank transfer,Fiber optic,No,No,No,Yes,Yes,1
1664,35,Female,5,88.59039942899618,463.92060350242974,One year,Electronic check,No,Yes,No,Yes,Yes,No,1
1665,64,Female,9,25.16848781733692,272.2705837565104,One year,Electronic check,No,No,Yes,No,No,Yes,0
1666,44,Male,33,48.61773157429783,1647.7599028866819,Two year,Bank transfer,Fiber optic,No,No,No,Yes,Yes,1
1667,30,Female,12,81.7395454373062,803.68487702303,Month-to-month,Bank transfer,No,No,No,Yes,No,No,0
1668,37,Female,22,73.6265650855489,1683.4714477216162,One year,Electronic check,Fiber optic,No,No,No,No,Yes,0
1669,57,Male,14,53.50045989455168,681.9049539574781,Two year,Bank transfer,DSL,No,No,No,Yes,Yes,1
1670,53,Male,32,77.19647827057223,2360.7033883579156,Month-to-month,Credit card,No,No,No,No,No,Yes,0
1671,41,Male,6,66.44453156162112,288.2220065842271,One year,Bank transfer,Fiber optic,Yes,Yes,No,No,No,1
1672,39,Female,1,99.66993814842237,143.02409919567532,Month-to-month,Electronic check,No,No,No,Yes,Yes,Yes,1
1673,39,Female,8,67.28066989803824,515.9878664618207,Month-to-month,Bank transfer,DSL,No,Yes,No,Yes,Yes,1
1674,31,Male,15,82.63108197234047,1071.269351186566,One year,Bank transfer,DSL,No,Yes,No,No,No,0
1675,69,Male,4,119.67036749296722,526.4852514910972,Month-to-month,Electronic check,No,No,No,No,No,Yes,0
1676,40,Female,10,67.046712689903,526.5063138191474,Month-to-month,Credit card,DSL,No,Yes,No,No,Yes,0
1677,63,Male,12,67.03934955499365,818.454330511745,Month-to-month,Credit card,No,Yes,No,Yes,Yes,Yes,0
1678,67,Male,1,80.95496463286592,104.80485720017134,Month-to-month,Credit card,No,No,No,Yes,Yes,No,1
1679,59,Male,21,42.6639142423475,984.4999072588021,Month-to-month,Credit card,No,Yes,No,No,No,Yes,1
1680,38,Female,51,120.0,6298.168478646685,One year,Bank transfer,Fiber optic,No,No,No,Yes,No,0
1681,51,Female,3,59.78708370164967,59.78708370164967,One year,Bank transfer,Fiber optic,No,No,Yes,No,No,0
1682,44,Female,21,60.44443158755409,1264.0856777323309,One year,Bank transfer,No,No,Yes,Yes,Yes,Yes,1
1683,31,Female,26,59.930337304951976,1530.5552404243297,Month-to-month,Credit card,Fiber optic,No,No,No,No,No,0
1684,49,Female,13,96.20117140926746,1293.9901969165733,Two year,Bank transfer,Fiber optic,Yes,Yes,Yes,No,Yes,0
1685,27,Female,28,82.68708214224313,2336.8051770761695,One year,Mailed check,No,No,No,Yes,Yes,Yes,0
1686,62,Male,12,51.427922542897456,581.8804462411075,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,1
1687,38,Female,16,86.00414598820413,1331.9761169501805,Two year,Credit card,No,Yes,No,No,No,Yes,1
1688,48,Female,1,41.57583041382907,41.57583041382907,One year,Electronic check,DSL,No,Yes,No,Yes,Yes,0
1689,49,Male,28,62.51576130102183,1849.2274746692624,One year,Bank transfer,DSL,Yes,Yes,No,No,Yes,0
1690,41,Female,25,66.10619057151699,1698.5751824478778,Month-to-month,Credit card,Fiber optic,No,No,No,No,Yes,1
1691,53,Female,1,78.42304437422447,170.1998641537382,Month-to-month,Bank transfer,DSL,No,No,Yes,Yes,Yes,1
1692,37,Male,11,51.123942362262085,531.3237523373315,Two year,Credit card,Fiber optic,No,No,Yes,Yes,No,1
1693,58,Male,72,38.605969973769525,2713.9462912419626,One year,Bank transfer,DSL,No,No,No,No,No,0
1694,24,Male,13,58.45335452792459,652.0621022000969,One year,Electronic check,No,No,Yes,Yes,No,Yes,1
1695,46,Female,16,41.85918092850527,705.6386532301502,One year,Credit card,DSL,No,Yes,No,Yes,Yes,1
1696,74,Male,57,105.07543909690656,5885.32070607085,Two year,Electronic check,Fiber optic,No,No,No,No,Yes,0
1697,29,Female,30,88.99914362131902,2854.8406155362254,Month-to-month,Mailed check,DSL,Yes,No,Yes,No,Yes,0
1698,34,Female,20,82.78583486865276,1524.9524392637109,One year,Mailed check,Fiber optic,No,Yes,No,No,Yes,1
1699,52,Female,38,84.13673512265642,3224.5619465821937,Month-to-month,Electronic check,DSL,No,No,No,Yes,Yes,0
1700,47,Female,47,75.45512822952743,3703.076497509168,One year,Mailed check,DSL,No,No,No,Yes,Yes,0
1701,50,Male,14,48.510183120677745,739.0515396158693,One year,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,1
1702,52,Male,15,60.69060061258665,927.9263804379776,Month-to-month,Bank transfer,DSL,Yes,No,Yes,No,No,0
1703,54,Female,11,38.945300757989585,331.5499436416959,One year,Credit card,DSL,No,No,No,No,Yes,0
1704,61,Male,72,31.372594014401827,2120.649850180161,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,No,0
1705,51,Female,28,74.68863521092591,2168.286796797684,Month-to-month,Electronic check,DSL,No,No,Yes,No,No,0
1706,41,Female,2,58.983636283408174,268.581996644311,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No,No,1
1707,55,Female,47,69.40283819399784,3218.0483960700813,Month-to-month,Bank transfer,DSL,No,No,No,Yes,No,1
1708,73,Male,15,75.33165462173153,1016.0686685643378,Month-to-month,Credit card,DSL,No,No,No,Yes,No,0
1709,43,Female,1,60.711298070148935,60.711298070148935,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,1
1710,30,Female,19,42.68043292954068,712.8517412950191,One year,Credit card,DSL,No,No,Yes,No,Yes,1
1711,61,Male,12,66.862023947978,790.978603125832,One year,Bank transfer,No,Yes,No,Yes,Yes,No,1
1712,43,Male,50,106.13143603577913,5466.48412587263,One year,Bank transfer,No,No,No,Yes,No,No,0
1713,18,Male,5,53.66824867613823,335.65461260398797,Month-to-month,Electronic check,DSL,No,Yes,No,No,Yes,1
1714,57,Male,42,78.3752117554932,3322.2674342013893,Two year,Mailed check,No,No,No,Yes,No,No,0
1715,36,Female,19,74.01632222051332,1366.29815605964,One year,Electronic check,DSL,No,No,No,No,Yes,1
1716,43,Male,1,52.30355705340618,52.30355705340618,Month-to-month,Electronic check,DSL,Yes,No,Yes,No,Yes,1
1717,49,Female,72,29.28205101853583,2248.872433085376,Two year,Bank transfer,DSL,No,No,No,Yes,Yes,0
1718,47,Male,17,62.82241351069297,1088.0548837576193,Month-to-month,Credit card,Fiber optic,No,No,Yes,Yes,No,0
1719,55,Male,8,37.52583550212279,89.9466148248801,One year,Bank transfer,Fiber optic,No,No,Yes,No,No,1
1720,38,Male,15,53.24955366451252,731.3893401779635,Month-to-month,Bank transfer,DSL,No,No,Yes,Yes,No,0
1721,52,Male,46,35.51875462466167,1548.041109557274,Month-to-month,Bank transfer,No,No,No,No,No,No,0
1722,41,Male,8,66.448709151438,476.9632722937575,Two year,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,0
1723,56,Male,5,111.37331655079228,613.15764878247,Month-to-month,Credit card,DSL,No,No,Yes,Yes,No,0
1724,54,Female,3,55.97252367445177,157.1730828439304,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,No,Yes,1
1725,30,Male,8,86.75190243373677,686.328678769528,Two year,Electronic check,No,No,No,No,No,No,1
1726,61,Male,36,54.61300652315202,2097.4155509659963,Two year,Electronic check,DSL,No,No,No,Yes,Yes,1
1727,36,Male,15,76.1851200639701,1073.1306919808828,One year,Bank transfer,DSL,No,No,No,No,Yes,1
1728,57,Male,6,20.3741802330961,308.6650339873116,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,No,No,1
1729,50,Female,4,57.04304817453923,161.0414335610483,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,No,No,1
1730,72,Male,9,34.85039488966796,322.57337366826874,One year,Credit card,Fiber optic,No,Yes,No,No,Yes,0
1731,41,Male,67,51.97171123767588,3453.9842933840073,Month-to-month,Bank transfer,DSL,Yes,No,Yes,Yes,No,1
1732,39,Male,10,42.78200951713799,440.1620085214761,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,Yes,Yes,1
1733,44,Male,72,71.30536723664538,5178.44564054578,One year,Electronic check,Fiber optic,No,No,No,Yes,Yes,0
1734,40,Female,15,51.65015184789088,818.1358017272509,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,No,No,1
